measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
26,Life expectancy,137,North Africa and Middle East,3,Both,18,65 to 69,5,Years,2014,15.933168844042925,16.25264273112468,15.603328251909957
26,Life expectancy,137,North Africa and Middle East,3,Both,19,70 to 74,5,Years,2014,12.654198895044074,12.92252471964079,12.386272409182611
26,Life expectancy,137,North Africa and Middle East,3,Both,20,75 to 79,5,Years,2014,9.774146671116359,9.983139376259818,9.564618399967785
26,Life expectancy,137,North Africa and Middle East,3,Both,30,80 to 84,5,Years,2014,7.340970097717923,7.502174927433982,7.185289956744311
26,Life expectancy,137,North Africa and Middle East,3,Both,31,85 to 89,5,Years,2014,5.389344336572895,5.518646151970606,5.269234032907622
26,Life expectancy,137,North Africa and Middle East,3,Both,32,90 to 94,5,Years,2014,4.093785965625006,4.206187038571161,3.9934801261548634
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,15,50 to 54,5,Years,2015,27.02218115658943,27.064546104157372,26.979321122422903
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,16,55 to 59,5,Years,2015,23.084664246933578,23.12220522802603,23.046179705142638
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,17,60 to 64,5,Years,2015,19.384719210211536,19.41744671471528,19.351218380426662
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,18,65 to 69,5,Years,2015,15.975254297293937,16.0035894516622,15.9464415945114
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,19,70 to 74,5,Years,2015,12.763165054166379,12.787423161289869,12.73831479394669
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,20,75 to 79,5,Years,2015,9.866865976208143,9.885983261801165,9.847428616044425
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,30,80 to 84,5,Years,2015,7.434724245802978,7.449652624214303,7.4198042739088645
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,31,85 to 89,5,Years,2015,5.476175994673968,5.487804143519336,5.46521411321215
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,32,90 to 94,5,Years,2015,3.972573281153024,3.9810011185908545,3.9645103835855977
26,Life expectancy,64,High-income,3,Both,8,15 to 19,5,Years,2015,66.66864527886187,66.68623239915374,66.65188091762015
26,Life expectancy,64,High-income,3,Both,9,20 to 24,5,Years,2015,61.78066331687324,61.79788437859539,61.764131181337525
26,Life expectancy,64,High-income,3,Both,10,25 to 29,5,Years,2015,56.95423701489333,56.97127447619975,56.937837194176716
26,Life expectancy,64,High-income,3,Both,11,30 to 34,5,Years,2015,52.13710179329683,52.15384118915062,52.12086723315299
26,Life expectancy,64,High-income,3,Both,12,35 to 39,5,Years,2015,47.33477387114444,47.351191075024325,47.31872997575474
26,Life expectancy,64,High-income,3,Both,13,40 to 44,5,Years,2015,42.55862968222016,42.57464946202228,42.54288993318626
26,Life expectancy,64,High-income,3,Both,14,45 to 49,5,Years,2015,37.84424735469834,37.859740771191206,37.82895132902742
26,Life expectancy,64,High-income,3,Both,15,50 to 54,5,Years,2015,33.23900424435133,33.25393484573364,33.224298618168106
26,Life expectancy,64,High-income,3,Both,16,55 to 59,5,Years,2015,28.798099969318464,28.81230155862099,28.784150258633343
26,Life expectancy,64,High-income,3,Both,17,60 to 64,5,Years,2015,24.546037115110774,24.559163466518804,24.533259280933
26,Life expectancy,64,High-income,3,Both,18,65 to 69,5,Years,2015,20.486309853416923,20.498172419401378,20.47501030976816
26,Life expectancy,64,High-income,3,Both,19,70 to 74,5,Years,2015,16.60730920463076,16.618181112205335,16.596918364245113
26,Life expectancy,64,High-income,3,Both,20,75 to 79,5,Years,2015,13.012633891311378,13.02201951521549,13.003658920743133
26,Life expectancy,64,High-income,3,Both,30,80 to 84,5,Years,2015,9.755860380868853,9.763636479748406,9.74851167006496
26,Life expectancy,64,High-income,3,Both,31,85 to 89,5,Years,2015,7.029275496617156,7.035254798959136,7.023357714787902
26,Life expectancy,64,High-income,3,Both,32,90 to 94,5,Years,2015,4.960287492062941,4.9645943922260605,4.955958277476499
26,Life expectancy,103,Latin America and Caribbean,3,Both,8,15 to 19,5,Years,2015,62.35608607723694,62.6065193438589,62.092279840577284
26,Life expectancy,103,Latin America and Caribbean,3,Both,9,20 to 24,5,Years,2015,57.66620355426871,57.90658356623748,57.41135536568191
26,Life expectancy,103,Latin America and Caribbean,3,Both,10,25 to 29,5,Years,2015,53.08018726450094,53.31283965664777,52.835275325052486
26,Life expectancy,103,Latin America and Caribbean,3,Both,11,30 to 34,5,Years,2015,48.483683224554476,48.707808021590566,48.245908568574215
26,Life expectancy,103,Latin America and Caribbean,3,Both,12,35 to 39,5,Years,2015,43.89284445902274,44.10940412567968,43.66148705170883
26,Life expectancy,103,Latin America and Caribbean,3,Both,13,40 to 44,5,Years,2015,39.33851960291297,39.54725032912729,39.11715188509513
26,Life expectancy,103,Latin America and Caribbean,3,Both,14,45 to 49,5,Years,2015,34.85288550344417,35.051652075684224,34.64377499724176
26,Life expectancy,103,Latin America and Caribbean,3,Both,15,50 to 54,5,Years,2015,30.480232531203388,30.666844064281822,30.285714190692737
26,Life expectancy,103,Latin America and Caribbean,3,Both,16,55 to 59,5,Years,2015,26.279303121659,26.449675325054432,26.101650106313095
26,Life expectancy,103,Latin America and Caribbean,3,Both,17,60 to 64,5,Years,2015,22.287765741920676,22.439009855276087,22.13014037386216
26,Life expectancy,103,Latin America and Caribbean,3,Both,18,65 to 69,5,Years,2015,18.54758014475853,18.68158333846143,18.41335320788064
26,Life expectancy,103,Latin America and Caribbean,3,Both,19,70 to 74,5,Years,2015,15.064453782229533,15.179123638759908,14.952727163447973
26,Life expectancy,103,Latin America and Caribbean,3,Both,20,75 to 79,5,Years,2015,11.905899501304907,11.99865951328317,11.813230163225526
26,Life expectancy,103,Latin America and Caribbean,3,Both,30,80 to 84,5,Years,2015,9.157139829726075,9.230499503423802,9.084405506799538
26,Life expectancy,103,Latin America and Caribbean,3,Both,31,85 to 89,5,Years,2015,6.880793253151687,6.937314587283346,6.826921374673904
26,Life expectancy,103,Latin America and Caribbean,3,Both,32,90 to 94,5,Years,2015,5.134813763779147,5.176757862284323,5.095632541203179
26,Life expectancy,137,North Africa and Middle East,3,Both,8,15 to 19,5,Years,2015,60.07588315530958,60.72029890820156,59.37160311939666
26,Life expectancy,137,North Africa and Middle East,3,Both,9,20 to 24,5,Years,2015,55.36044671627826,55.98742092949812,54.67780214711967
26,Life expectancy,137,North Africa and Middle East,3,Both,10,25 to 29,5,Years,2015,50.706003259332476,51.311624017876234,50.04888487564057
26,Life expectancy,137,North Africa and Middle East,3,Both,11,30 to 34,5,Years,2015,46.01294068799422,46.60117456134978,45.37634777418464
26,Life expectancy,137,North Africa and Middle East,3,Both,12,35 to 39,5,Years,2015,41.32511775820155,41.89355862923864,40.70856711538968
26,Life expectancy,137,North Africa and Middle East,3,Both,13,40 to 44,5,Years,2015,36.67648533559384,37.22093730087274,36.089101813192656
26,Life expectancy,137,North Africa and Middle East,3,Both,14,45 to 49,5,Years,2015,32.120633825178864,32.62798014116693,31.58447940623888
26,Life expectancy,137,North Africa and Middle East,3,Both,15,50 to 54,5,Years,2015,27.70243593496764,28.167189629821888,27.208528556266607
26,Life expectancy,137,North Africa and Middle East,3,Both,16,55 to 59,5,Years,2015,23.49571272769122,23.911729966908656,23.046093914121357
26,Life expectancy,137,North Africa and Middle East,3,Both,17,60 to 64,5,Years,2015,19.533977124007748,19.90205232928917,19.14289945136277
26,Life expectancy,137,North Africa and Middle East,3,Both,18,65 to 69,5,Years,2015,15.935937613986873,16.25423561469524,15.600560396996823
26,Life expectancy,137,North Africa and Middle East,3,Both,19,70 to 74,5,Years,2015,12.670310191798395,12.934013284199516,12.391208414201891
26,Life expectancy,137,North Africa and Middle East,3,Both,20,75 to 79,5,Years,2015,9.783695030422843,9.991002666026603,9.566059790179775
26,Life expectancy,137,North Africa and Middle East,3,Both,30,80 to 84,5,Years,2015,7.382748439144838,7.547045942279908,7.218007145612327
26,Life expectancy,137,North Africa and Middle East,3,Both,31,85 to 89,5,Years,2015,5.428015865805172,5.5541860391046605,5.304195060906313
26,Life expectancy,137,North Africa and Middle East,3,Both,32,90 to 94,5,Years,2015,4.1486318653425505,4.262130190118018,4.0484284834664255
26,Life expectancy,4743,European Union,3,Both,8,15 to 19,5,Years,2014,66.0789824887879,66.10750122862446,66.05111804778142
26,Life expectancy,4743,European Union,3,Both,9,20 to 24,5,Years,2014,61.16213253607071,61.19028955585989,61.13450115368692
26,Life expectancy,4743,European Union,3,Both,10,25 to 29,5,Years,2014,56.27908420693443,56.306968134002545,56.25169893457499
26,Life expectancy,4743,European Union,3,Both,11,30 to 34,5,Years,2014,51.403877054202994,51.43153817996992,51.37671084084131
26,Life expectancy,4743,European Union,3,Both,12,35 to 39,5,Years,2014,46.55042551636873,46.57778042646226,46.52353530546072
26,Life expectancy,4743,European Union,3,Both,13,40 to 44,5,Years,2014,41.739319618836255,41.76620467901475,41.71295691470236
26,Life expectancy,4743,European Union,3,Both,14,45 to 49,5,Years,2014,37.0083363525459,37.03451366979615,36.982766942749755
26,Life expectancy,4743,European Union,3,Both,15,50 to 54,5,Years,2014,32.39785581772001,32.423018240479124,32.37335824516807
26,Life expectancy,4743,European Union,3,Both,16,55 to 59,5,Years,2014,27.962569288673574,27.986296937997146,27.939512525338547
26,Life expectancy,4743,European Union,3,Both,17,60 to 64,5,Years,2014,23.752294887204492,23.773897349888955,23.731450250268374
26,Life expectancy,4743,European Union,3,Both,18,65 to 69,5,Years,2014,19.757943295608072,19.777333183458627,19.739420192399137
26,Life expectancy,4743,European Union,3,Both,19,70 to 74,5,Years,2014,15.946913792885255,15.963838645076398,15.930667952567727
26,Life expectancy,4743,European Union,3,Both,20,75 to 79,5,Years,2014,12.393862716288341,12.408062687313306,12.379731491694647
26,Life expectancy,4743,European Union,3,Both,30,80 to 84,5,Years,2014,9.182137952160783,9.193767711679762,9.170732607924988
26,Life expectancy,4743,European Union,3,Both,31,85 to 89,5,Years,2014,6.535569521078579,6.544319404605027,6.526558731944465
26,Life expectancy,4743,European Union,3,Both,32,90 to 94,5,Years,2014,4.541888822745181,4.548146616491483,4.5357047829647925
26,Life expectancy,44534,Commonwealth,3,Both,8,15 to 19,5,Years,2001,54.42352256628492,54.97248065327288,53.84301427775195
26,Life expectancy,44534,Commonwealth,3,Both,9,20 to 24,5,Years,2001,49.83553971394062,50.3781651194873,49.27183332009872
26,Life expectancy,44534,Commonwealth,3,Both,10,25 to 29,5,Years,2001,45.410859987984765,45.92803795846347,44.87689695600519
26,Life expectancy,44534,Commonwealth,3,Both,11,30 to 34,5,Years,2001,41.124546153993535,41.59520676452551,40.63819621306031
26,Life expectancy,44534,Commonwealth,3,Both,12,35 to 39,5,Years,2001,36.896425229054316,37.325832221415425,36.46295564831938
26,Life expectancy,44534,Commonwealth,3,Both,13,40 to 44,5,Years,2001,32.72631389146549,33.11948336913015,32.34408619488631
26,Life expectancy,44534,Commonwealth,3,Both,14,45 to 49,5,Years,2001,28.593737111834038,28.951908874286893,28.230504404391688
26,Life expectancy,44534,Commonwealth,3,Both,15,50 to 54,5,Years,2001,24.57849990231794,24.89931362357855,24.257600025617446
26,Life expectancy,44534,Commonwealth,3,Both,16,55 to 59,5,Years,2001,20.743796787480363,21.03482343403344,20.451549695388533
26,Life expectancy,44534,Commonwealth,3,Both,17,60 to 64,5,Years,2001,17.170623935450767,17.42011060115009,16.92161171956399
26,Life expectancy,44534,Commonwealth,3,Both,18,65 to 69,5,Years,2001,13.849803925372727,14.059294737861247,13.641382564055533
26,Life expectancy,44534,Commonwealth,3,Both,19,70 to 74,5,Years,2001,10.982617297164769,11.146849047608068,10.820792211995974
26,Life expectancy,44534,Commonwealth,3,Both,20,75 to 79,5,Years,2001,8.5630916753029,8.67736439129999,8.448841814479367
26,Life expectancy,44534,Commonwealth,3,Both,30,80 to 84,5,Years,2001,6.556816816609332,6.633361060331369,6.484996703772809
26,Life expectancy,44534,Commonwealth,3,Both,31,85 to 89,5,Years,2001,5.040130468584432,5.0840750669664185,4.998616793435512
26,Life expectancy,44534,Commonwealth,3,Both,32,90 to 94,5,Years,2001,3.8158119646291535,3.8409522967479863,3.7919962774689795
26,Life expectancy,44584,OECD Countries,3,Both,8,15 to 19,5,Years,2001,63.86365476369471,63.89690366437135,63.82577958148286
26,Life expectancy,44584,OECD Countries,3,Both,9,20 to 24,5,Years,2001,59.026296189185125,59.05830328304308,58.98956635052277
26,Life expectancy,44584,OECD Countries,3,Both,10,25 to 29,5,Years,2001,54.235376585362644,54.26656387549939,54.199661325668814
26,Life expectancy,44584,OECD Countries,3,Both,11,30 to 34,5,Years,2001,49.43936014798735,49.4700032595655,49.4044259523432
26,Life expectancy,44584,OECD Countries,3,Both,12,35 to 39,5,Years,2001,44.66337438126749,44.693386346381345,44.6291561578294
26,Life expectancy,44584,OECD Countries,3,Both,13,40 to 44,5,Years,2001,39.94873832378492,39.97772760767839,39.91561060987751
26,Life expectancy,44584,OECD Countries,3,Both,14,45 to 49,5,Years,2001,35.33571177905522,35.363308617942565,35.304067626413165
26,Life expectancy,44584,OECD Countries,3,Both,15,50 to 54,5,Years,2001,30.860451423853704,30.885934950682795,30.83117374329633
26,Life expectancy,44584,OECD Countries,3,Both,16,55 to 59,5,Years,2001,26.52706836216827,26.550197969878376,26.50012220308653
26,Life expectancy,44584,OECD Countries,3,Both,17,60 to 64,5,Years,2001,22.392576914778626,22.412820379906535,22.36886192072019
26,Life expectancy,44584,OECD Countries,3,Both,18,65 to 69,5,Years,2001,18.47919961234778,18.495934193851625,18.459370809313643
26,Life expectancy,44584,OECD Countries,3,Both,19,70 to 74,5,Years,2001,14.850093745077078,14.863186805413358,14.834787669444918
26,Life expectancy,44584,OECD Countries,3,Both,20,75 to 79,5,Years,2001,11.585341501273483,11.594818283803834,11.574646513537271
26,Life expectancy,44584,OECD Countries,3,Both,30,80 to 84,5,Years,2001,8.725460125858577,8.732374272119184,8.717516415840976
26,Life expectancy,44584,OECD Countries,3,Both,31,85 to 89,5,Years,2001,6.353812243623959,6.3593064274758255,6.347749477271197
26,Life expectancy,44584,OECD Countries,3,Both,32,90 to 94,5,Years,2001,4.658230141201836,4.6624056383175425,4.653620350752232
26,Life expectancy,44586,G20,3,Both,8,15 to 19,5,Years,2001,59.23749322301958,59.53929559976186,58.930222775415096
26,Life expectancy,44586,G20,3,Both,9,20 to 24,5,Years,2001,54.52409493096104,54.8189443352139,54.21927011731086
26,Life expectancy,44586,G20,3,Both,10,25 to 29,5,Years,2001,49.90778126949793,50.19362970893422,49.61000034338141
26,Life expectancy,44586,G20,3,Both,11,30 to 34,5,Years,2001,45.31451242386955,45.59218648550524,45.02509510971335
26,Life expectancy,44586,G20,3,Both,12,35 to 39,5,Years,2001,40.74754991051631,41.01625521051626,40.46576648332976
26,Life expectancy,44586,G20,3,Both,13,40 to 44,5,Years,2001,36.23583868722216,36.4980197653093,35.96426630017308
26,Life expectancy,44586,G20,3,Both,14,45 to 49,5,Years,2001,31.82262801336221,32.07168315992553,31.564106834615195
26,Life expectancy,44586,G20,3,Both,15,50 to 54,5,Years,2001,27.541172154162737,27.775945308141598,27.2986997303289
26,Life expectancy,44586,G20,3,Both,16,55 to 59,5,Years,2001,23.438863420916416,23.65318192420042,23.2214270091229
26,Life expectancy,44586,G20,3,Both,17,60 to 64,5,Years,2001,19.550368284627492,19.739388898262135,19.354828639951602
26,Life expectancy,44586,G20,3,Both,18,65 to 69,5,Years,2001,15.951174610405014,16.113242138004487,15.782499568579262
26,Life expectancy,44586,G20,3,Both,19,70 to 74,5,Years,2001,12.705584075451513,12.838543783685108,12.567317016363305
26,Life expectancy,44586,G20,3,Both,20,75 to 79,5,Years,2001,9.936989628230169,10.03376293148362,9.83601753971555
26,Life expectancy,44586,G20,3,Both,30,80 to 84,5,Years,2001,7.522164057507896,7.588800510764797,7.4540663767925075
26,Life expectancy,44586,G20,3,Both,31,85 to 89,5,Years,2001,5.603495234649988,5.641938828655893,5.560929203602522
26,Life expectancy,44586,G20,3,Both,32,90 to 94,5,Years,2001,4.269148580069456,4.289857432829565,4.247123921534256
26,Life expectancy,44587,African Union,3,Both,8,15 to 19,5,Years,2001,50.06781929798994,51.24853838264905,48.6176666706599
26,Life expectancy,44587,African Union,3,Both,9,20 to 24,5,Years,2001,45.48450058702629,46.651071660453496,44.066704113258986
26,Life expectancy,44587,African Union,3,Both,10,25 to 29,5,Years,2001,41.13024549225898,42.24241562284679,39.843763676004265
26,Life expectancy,44587,African Union,3,Both,11,30 to 34,5,Years,2001,37.095345829633786,38.090179282158836,35.95906994165919
26,Life expectancy,44587,African Union,3,Both,12,35 to 39,5,Years,2001,33.289957329492786,34.17034139990903,32.388175927906815
26,Life expectancy,44587,African Union,3,Both,13,40 to 44,5,Years,2001,29.635604475064383,30.293460971213726,28.95245667757439
26,Life expectancy,44587,African Union,3,Both,14,45 to 49,5,Years,2001,26.06468649395262,26.637225332932424,25.505782209458864
26,Life expectancy,44587,African Union,3,Both,15,50 to 54,5,Years,2001,22.575766039695395,23.04069401213578,22.09531547902382
26,Life expectancy,44587,African Union,3,Both,16,55 to 59,5,Years,2001,19.242977838913554,19.652078362755574,18.82919391888877
26,Life expectancy,44587,African Union,3,Both,17,60 to 64,5,Years,2001,16.022687264039668,16.36458922925484,15.678074453187275
26,Life expectancy,44587,African Union,3,Both,18,65 to 69,5,Years,2001,13.10394297868538,13.38304708497463,12.825318015930463
26,Life expectancy,44587,African Union,3,Both,19,70 to 74,5,Years,2001,10.42807120712134,10.645201083063927,10.211196319613267
26,Life expectancy,44587,African Union,3,Both,20,75 to 79,5,Years,2001,8.213476209506638,8.375279552106612,8.056215625702173
26,Life expectancy,44587,African Union,3,Both,30,80 to 84,5,Years,2001,6.284672920905193,6.41134947789719,6.1640197274349555
26,Life expectancy,44587,African Union,3,Both,31,85 to 89,5,Years,2001,4.8438668319516225,4.940796927808929,4.74761047412183
26,Life expectancy,44587,African Union,3,Both,32,90 to 94,5,Years,2001,3.6938486896587333,3.7722549422494263,3.6231427230260205
26,Life expectancy,44590,Four World Regions,3,Both,8,15 to 19,5,Years,2001,58.066771339900185,58.356199938475285,57.76486570011994
26,Life expectancy,44590,Four World Regions,3,Both,9,20 to 24,5,Years,2001,53.38436294744732,53.66940640053217,53.08983324244036
26,Life expectancy,44590,Four World Regions,3,Both,10,25 to 29,5,Years,2001,48.81665683690698,49.086435917306616,48.53330916412892
26,Life expectancy,44590,Four World Regions,3,Both,11,30 to 34,5,Years,2001,44.305509382714845,44.55881373575351,44.041986366528384
26,Life expectancy,44590,Four World Regions,3,Both,12,35 to 39,5,Years,2001,39.83443660457209,40.062379709315,39.579532671597896
26,Life expectancy,44590,Four World Regions,3,Both,13,40 to 44,5,Years,2001,35.422532114461745,35.641842495620935,35.183716705942615
26,Life expectancy,44590,Four World Regions,3,Both,14,45 to 49,5,Years,2001,31.111812592181153,31.315656099075103,30.890517269172445
26,Life expectancy,44590,Four World Regions,3,Both,15,50 to 54,5,Years,2001,26.922300931479228,27.11234119087477,26.72653953524006
26,Life expectancy,44590,Four World Regions,3,Both,16,55 to 59,5,Years,2001,22.915542812866835,23.087624442505795,22.737601811012766
26,Life expectancy,44590,Four World Regions,3,Both,17,60 to 64,5,Years,2001,19.120605568051086,19.26738107942543,18.964019478264866
26,Life expectancy,44590,Four World Regions,3,Both,18,65 to 69,5,Years,2001,15.626838589658435,15.754168572332066,15.493642474881161
26,Life expectancy,44590,Four World Regions,3,Both,19,70 to 74,5,Years,2001,12.461344812782041,12.564778307389311,12.353110473056349
26,Life expectancy,44590,Four World Regions,3,Both,20,75 to 79,5,Years,2001,9.75804466356916,9.836105108865747,9.676049483421478
26,Life expectancy,44590,Four World Regions,3,Both,30,80 to 84,5,Years,2001,7.402053347336154,7.4557852134799365,7.345252338597502
26,Life expectancy,44590,Four World Regions,3,Both,31,85 to 89,5,Years,2001,5.541259392668407,5.574596005149001,5.506032555726842
26,Life expectancy,44590,Four World Regions,3,Both,32,90 to 94,5,Years,2001,4.227353246707472,4.245929150922343,4.207681601365205
26,Life expectancy,44591,World Bank Income Levels,3,Both,8,15 to 19,5,Years,2001,58.07038214514541,58.35958831499312,57.768712733334134
26,Life expectancy,44591,World Bank Income Levels,3,Both,9,20 to 24,5,Years,2001,53.387943147133555,53.67276105431155,53.09364434845519
26,Life expectancy,44591,World Bank Income Levels,3,Both,10,25 to 29,5,Years,2001,48.8202433908738,49.08993608929014,48.537121052801254
26,Life expectancy,44591,World Bank Income Levels,3,Both,11,30 to 34,5,Years,2001,44.309058633115576,44.56210936783355,44.04563293392944
26,Life expectancy,44591,World Bank Income Levels,3,Both,12,35 to 39,5,Years,2001,39.83793696389608,40.06563711311384,39.58319053820859
26,Life expectancy,44591,World Bank Income Levels,3,Both,13,40 to 44,5,Years,2001,35.425986359631956,35.64513084481512,35.18749581200395
26,Life expectancy,44591,World Bank Income Levels,3,Both,14,45 to 49,5,Years,2001,31.115198136823924,31.318860911143968,30.893977353634163
26,Life expectancy,44591,World Bank Income Levels,3,Both,15,50 to 54,5,Years,2001,26.925623491315832,27.115490514768,26.729928425064468
26,Life expectancy,44591,World Bank Income Levels,3,Both,16,55 to 59,5,Years,2001,22.918710742234023,23.09077064818158,22.740828390792945
26,Life expectancy,44591,World Bank Income Levels,3,Both,17,60 to 64,5,Years,2001,19.12361897927487,19.27035988618397,18.967080112117902
26,Life expectancy,44591,World Bank Income Levels,3,Both,18,65 to 69,5,Years,2001,15.629672467115755,15.75690557754514,15.496546149284013
26,Life expectancy,44591,World Bank Income Levels,3,Both,19,70 to 74,5,Years,2001,12.463988887219488,12.567333948709928,12.355782271577318
26,Life expectancy,44591,World Bank Income Levels,3,Both,20,75 to 79,5,Years,2001,9.760473939411222,9.838404140735966,9.67852848298146
26,Life expectancy,44591,World Bank Income Levels,3,Both,30,80 to 84,5,Years,2001,7.404339001301128,7.458043432235277,7.34757492053824
26,Life expectancy,44591,World Bank Income Levels,3,Both,31,85 to 89,5,Years,2001,5.5434526152660615,5.576811614950143,5.50834702257435
26,Life expectancy,44591,World Bank Income Levels,3,Both,32,90 to 94,5,Years,2001,4.229405651321128,4.247921221743833,4.209764504177346
26,Life expectancy,44634,High-middle SDI,3,Both,8,15 to 19,5,Years,2001,58.895986140285956,59.13857821970254,58.61184012372687
26,Life expectancy,44634,High-middle SDI,3,Both,9,20 to 24,5,Years,2001,54.11210889734009,54.35051433869742,53.834705916421704
26,Life expectancy,44634,High-middle SDI,3,Both,10,25 to 29,5,Years,2001,49.419691101687754,49.65502180709342,49.148902211612935
26,Life expectancy,44634,High-middle SDI,3,Both,11,30 to 34,5,Years,2001,44.7501863742026,44.980493719982626,44.482583999246444
26,Life expectancy,44634,High-middle SDI,3,Both,12,35 to 39,5,Years,2001,40.11972644831398,40.34577289897636,39.857809166950325
26,Life expectancy,44634,High-middle SDI,3,Both,13,40 to 44,5,Years,2001,35.57565273555538,35.79413908120388,35.3274317742014
26,Life expectancy,44634,High-middle SDI,3,Both,14,45 to 49,5,Years,2001,31.188436706303275,31.398579290813277,30.952038778915025
26,Life expectancy,44634,High-middle SDI,3,Both,15,50 to 54,5,Years,2001,26.956960499851057,27.15395770891646,26.736075234917987
26,Life expectancy,44634,High-middle SDI,3,Both,16,55 to 59,5,Years,2001,22.936033528221905,23.11696460476612,22.736733822488624
26,Life expectancy,44634,High-middle SDI,3,Both,17,60 to 64,5,Years,2001,19.054009311785823,19.21324762241459,18.882437907747185
26,Life expectancy,44634,High-middle SDI,3,Both,18,65 to 69,5,Years,2001,15.567135249129677,15.705435087143087,15.417766430730422
26,Life expectancy,44634,High-middle SDI,3,Both,19,70 to 74,5,Years,2001,12.304840919069225,12.41837904891006,12.185020794461396
26,Life expectancy,44634,High-middle SDI,3,Both,20,75 to 79,5,Years,2001,9.529519825232148,9.616053631534948,9.440573292882673
26,Life expectancy,44634,High-middle SDI,3,Both,30,80 to 84,5,Years,2001,7.093596302405501,7.154148804034326,7.034891828626479
26,Life expectancy,44634,High-middle SDI,3,Both,31,85 to 89,5,Years,2001,5.1154647662412325,5.1477442642646745,5.0825707690715465
26,Life expectancy,44634,High-middle SDI,3,Both,32,90 to 94,5,Years,2001,3.8088443261429203,3.8272732656565602,3.788228382097288
26,Life expectancy,44635,High SDI,3,Both,8,15 to 19,5,Years,2001,64.02421989805137,64.05663427570336,63.99197980644977
26,Life expectancy,44635,High SDI,3,Both,9,20 to 24,5,Years,2001,59.18821028108738,59.219754123313955,59.15660065079825
26,Life expectancy,44635,High SDI,3,Both,10,25 to 29,5,Years,2001,54.40006522005204,54.43034268852664,54.369067653022235
26,Life expectancy,44635,High SDI,3,Both,11,30 to 34,5,Years,2001,49.59793825795337,49.62674947833278,49.56887124103422
26,Life expectancy,44635,High SDI,3,Both,12,35 to 39,5,Years,2001,44.8164448315013,44.843763947765744,44.78999409189733
26,Life expectancy,44635,High SDI,3,Both,13,40 to 44,5,Years,2001,40.09869204517649,40.12391356026877,40.07392558886074
26,Life expectancy,44635,High SDI,3,Both,14,45 to 49,5,Years,2001,35.48074735935216,35.503250992221446,35.45790532660992
26,Life expectancy,44635,High SDI,3,Both,15,50 to 54,5,Years,2001,30.994631820539848,31.01530410173021,30.974133467146775
26,Life expectancy,44635,High SDI,3,Both,16,55 to 59,5,Years,2001,26.64523867993848,26.665057514128026,26.626744373637973
26,Life expectancy,44635,High SDI,3,Both,17,60 to 64,5,Years,2001,22.502276723422366,22.519634082710994,22.48600170458057
26,Life expectancy,44635,High SDI,3,Both,18,65 to 69,5,Years,2001,18.574468007652534,18.589362757780087,18.56098109582146
26,Life expectancy,44635,High SDI,3,Both,19,70 to 74,5,Years,2001,14.934453796119643,14.946263071692021,14.923751068293374
26,Life expectancy,44635,High SDI,3,Both,20,75 to 79,5,Years,2001,11.663997000086475,11.672805870084323,11.655387035582969
26,Life expectancy,44635,High SDI,3,Both,30,80 to 84,5,Years,2001,8.792571310534143,8.799625134621413,8.78580199097662
26,Life expectancy,44635,High SDI,3,Both,31,85 to 89,5,Years,2001,6.424623838000168,6.430082500410791,6.41927300908333
26,Life expectancy,44635,High SDI,3,Both,32,90 to 94,5,Years,2001,4.717170437988608,4.720936143529039,4.713421409279288
26,Life expectancy,44636,Low-middle SDI,3,Both,8,15 to 19,5,Years,2001,54.22152836846294,54.68430845190466,53.693131069917975
26,Life expectancy,44636,Low-middle SDI,3,Both,9,20 to 24,5,Years,2001,49.62649277296599,50.08080849521397,49.109063209461
26,Life expectancy,44636,Low-middle SDI,3,Both,10,25 to 29,5,Years,2001,45.179368306094986,45.615937750125134,44.68122959708066
26,Life expectancy,44636,Low-middle SDI,3,Both,11,30 to 34,5,Years,2001,40.82385254701395,41.229440880372614,40.367047938917906
26,Life expectancy,44636,Low-middle SDI,3,Both,12,35 to 39,5,Years,2001,36.51621041968074,36.90231028224445,36.08464978758346
26,Life expectancy,44636,Low-middle SDI,3,Both,13,40 to 44,5,Years,2001,32.276976225745344,32.639305753268836,31.87827792900235
26,Life expectancy,44636,Low-middle SDI,3,Both,14,45 to 49,5,Years,2001,28.117190647515983,28.46989172558665,27.749580219918105
26,Life expectancy,44636,Low-middle SDI,3,Both,15,50 to 54,5,Years,2001,24.089018934117483,24.420274160888127,23.74562984571206
26,Life expectancy,44636,Low-middle SDI,3,Both,16,55 to 59,5,Years,2001,20.265792801954273,20.5634299021207,19.950762468247557
